tic_id,obs_id,ra,dec,file_type,calib_level,t_min,t_max,file_path,proposal_pi,obs_title
300599466,tess2020294194027-s0031-0000000300599466-0198-s,113.047629861533,-68.0122918819868,LC,3,59144.01244595,59169.4431448,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020294194027-s0031-0000000300599466-0198-s_lc.fits,"Ricker, George",
300599466,tess2021118034608-s0038-0000000300599466-0209-s,113.047629861533,-68.0122918819868,LC,3,59333.354381192126,59360.05137984954,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021118034608-s0038-0000000300599466-0209-s_lc.fits,"Ricker, George",
300599466,tess2021146024351-s0039-0000000300599466-0210-s,113.047629861533,-68.0122918819868,LC,3,59361.27081146991,59389.21765760417,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021146024351-s0039-0000000300599466-0210-s_lc.fits,"Ricker, George",
300599466,tess2020186164531-s0027-0000000300599466-0189-s,113.047629861533,-68.0122918819868,LC,3,59035.77736052,59060.13670568,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020186164531-s0027-0000000300599466-0189-s_lc.fits,"Ricker, George",
300599466,tess2021065132309-s0036-0000000300599466-0207-s,113.047629861533,-68.0122918819868,LC,3,59280.4029075463,59305.4891491088,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021065132309-s0036-0000000300599466-0207-s_lc.fits,"Ricker, George",
300599466,tess2018206190142-s0001-s0039-0000000300599466,113.047629861533,-68.0122918819868,DVT,3,59035.77180504629,59389.21765760417,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0039-0000000300599466-00493_dvt.fits,"Ricker, George",
300599466,tess2018206190142-s0001-s0036-0000000300599466,113.047629861533,-68.0122918819868,DVT,3,59035.77180504629,59305.4891491088,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000300599466-00464_dvt.fits,"Ricker, George",
261258875,tess2020212050318-s0028-0000000261258875-0190-s,89.7308190115438,-79.7434750836885,LC,3,59061.35051771,59086.59729411,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020212050318-s0028-0000000261258875-0190-s_lc.fits,"Ricker, George",
261258875,tess2020294194027-s0031-0000000261258875-0198-s,89.7308190115438,-79.7434750836885,LC,3,59144.01269245,59169.44280969,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020294194027-s0031-0000000261258875-0198-s_lc.fits,"Ricker, George",
261258875,tess2021039152502-s0035-0000000261258875-0205-s,89.7308190115438,-79.7434750836885,LC,3,59254.56383401621,59279.47821221065,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021039152502-s0035-0000000261258875-0205-s_lc.fits,"Ricker, George",
