tic_id,obs_id,ra,dec,calib_level,t_min,t_max,dataURL,obs_title,proposal_pi
122220263,tess2019199201929-s0014-s0041-0000000122220263,290.020842968204,36.6377054978848,3,58682.849931840276,59446.08122905093,mast:TESS/product/tess2019199201929-s0014-s0041-0000000122220263-00512_dvt.fits,,"Ricker, George"
122220263,tess2022190063128-s0054-0000000122220263-0227-s,290.020842968204,36.6377054978848,3,59769.40076940972,59795.63134835648,mast:TESS/product/tess2022190063128-s0054-0000000122220263-0227-s_lc.fits,,"Ricker, George"
122220263,tess2019199201929-s0014-s0055-0000000122220263,290.020842968204,36.6377054978848,3,58682.849931840276,59795.627181724536,mast:TESS/product/tess2019199201929-s0014-s0055-0000000122220263-00652_dvt.fits,,"Ricker, George"
122220263,tess2019198215352-s0014-0000000122220263-0150-s,290.020842968204,36.6377054978848,3,58682.855487395835,58709.70667625,mast:TESS/product/tess2019198215352-s0014-0000000122220263-0150-s_lc.fits,,"Ricker, George"
110428269,tess2021175071901-s0040-0000000110428269-0211-s,291.463077033113,25.1894565436453,3,59390.15572278935,59418.35748027778,mast:TESS/product/tess2021175071901-s0040-0000000110428269-0211-s_lc.fits,,"Ricker, George"
110428269,tess2019199201929-s0014-s0041-0000000110428269,291.463077033113,25.1894565436453,3,58682.85085630787,59446.08197331018,mast:TESS/product/tess2019199201929-s0014-s0041-0000000110428269-00512_dvt.fits,,"Ricker, George"
110428269,tess2021204101404-s0041-0000000110428269-0212-s,291.463077033113,25.1894565436453,3,59419.49219741898,59446.08197331018,mast:TESS/product/tess2021204101404-s0041-0000000110428269-0212-s_lc.fits,,"Ricker, George"
110428269,tess2022190063128-s0054-0000000110428269-0227-s,291.463077033113,25.1894565436453,3,59769.401710300925,59795.63222585648,mast:TESS/product/tess2022190063128-s0054-0000000110428269-0227-s_lc.fits,,"Ricker, George"
110428269,tess2019199201929-s0014-s0055-0000000110428269,291.463077033113,25.1894565436453,3,58682.85085630787,59795.62805924768,mast:TESS/product/tess2019199201929-s0014-s0055-0000000110428269-00652_dvt.fits,,"Ricker, George"
110428269,tess2024196212429-s0081-0000000110428269-0276-s,291.463077033113,25.1894565436453,3,60506.055168125,60532.679938912035,mast:TESS/product/tess2024196212429-s0081-0000000110428269-0276-s_lc.fits,,"Ricker, George"
110428269,tess2019198215352-s0014-0000000110428269-0150-s,291.463077033113,25.1894565436453,3,58682.856411863424,58709.70747140046,mast:TESS/product/tess2019198215352-s0014-0000000110428269-0150-s_lc.fits,,"Ricker, George"
320525204,tess2020133194932-s0025-0000001400770435-0182-s,264.961576963016,56.0789162515969,3,58983.1352474,59008.80614759,mast:TESS/product/tess2020133194932-s0025-0000001400770435-0182-s_lc.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0023-0000001400770435,264.961576963016,56.0789162515969,3,58682.84769015046,58954.37522508102,mast:TESS/product/tess2019199201929-s0014-s0023-0000001400770435-00328_dvt.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0016-0000001400770435,264.961576963016,56.0789162515969,3,58682.847712939816,58762.81854975694,mast:TESS/product/tess2019199201929-s0014-s0016-0000001400770435-00253_dvt.fits,,"Ricker, George"
320525204,tess2021204101404-s0041-0000000320525204-0212-s,264.961576963016,56.0789162515969,3,59419.488957511574,59446.078809363426,mast:TESS/product/tess2021204101404-s0041-0000000320525204-0212-s_lc.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0041-0000000320525204,264.961576963016,56.0789162515969,3,59390.14759255787,59446.078809363426,mast:TESS/product/tess2019199201929-s0014-s0041-0000000320525204-00512_dvt.fits,,"Ricker, George"
320525204,tess2022027120115-s0048-0000000320525204-0219-s,264.961576963016,56.0789162515969,3,59607.4319340625,59635.485181331016,mast:TESS/product/tess2022027120115-s0048-0000000320525204-0219-s_lc.fits,,"Ricker, George"
320525204,tess2019306063752-s0018-0000001400770435-0162-s,264.961576963016,56.0789162515969,3,58790.1542636,58814.51241941,mast:TESS/product/tess2019306063752-s0018-0000001400770435-0162-s_lc.fits,,"Ricker, George"
320525204,tess2022217014003-s0055-0000000320525204-0242-s,264.961576963016,56.0789162515969,3,59796.59972525463,59823.76313653935,mast:TESS/product/tess2022217014003-s0055-0000000320525204-0242-s_lc.fits,,"Ricker, George"
320525204,tess2022302161335-s0058-0000000320525204-0247-s,264.961576963016,56.0789162515969,3,59881.827443981485,59909.54666681713,mast:TESS/product/tess2022302161335-s0058-0000000320525204-0247-s_lc.fits,,"Ricker, George"
320525204,tess2022330142927-s0059-0000000320525204-0248-s,264.961576963016,56.0789162515969,3,59909.761943680554,59936.185570752314,mast:TESS/product/tess2022330142927-s0059-0000000320525204-0248-s_lc.fits,,"Ricker, George"
320525204,tess2024030031500-s0075-0000000320525204-0270-s,264.961576963016,56.0789162515969,3,60339.28301162037,60366.982087349534,mast:TESS/product/tess2024030031500-s0075-0000000320525204-0270-s_lc.fits,,"Ricker, George"
320525204,tess2024196212429-s0081-0000000320525204-0276-s,264.961576963016,56.0789162515969,3,60506.05201543982,60532.676628043984,mast:TESS/product/tess2024196212429-s0081-0000000320525204-0276-s_lc.fits,,"Ricker, George"
320525204,tess2022112184951-s0051-0000000320525204-0223-s,264.961576963016,56.0789162515969,3,59692.45833498843,59717.034944189814,mast:TESS/product/tess2022112184951-s0051-0000000320525204-0223-s_lc.fits,,"Ricker, George"
320525204,tess2022085151738-s0050-0000000320525204-0222-s,264.961576963016,56.0789162515969,3,59664.770427511576,59691.00970898148,mast:TESS/product/tess2022085151738-s0050-0000000320525204-0222-s_lc.fits,,"Ricker, George"
320525204,tess2023341045131-s0073-0000000320525204-0268-s,264.961576963016,56.0789162515969,3,60285.29648185185,60312.147977141205,mast:TESS/product/tess2023341045131-s0073-0000000320525204-0268-s_lc.fits,,"Ricker, George"
320525204,tess2020020091053-s0021-0000001400770435-0167-s,264.961576963016,56.0789162515969,3,58869.93215416,58897.27980538,mast:TESS/product/tess2020020091053-s0021-0000001400770435-0167-s_lc.fits,,"Ricker, George"
320525204,tess2021175071901-s0040-0000000320525204-0211-s,264.961576963016,56.0789162515969,3,59390.15314805556,59418.35425458333,mast:TESS/product/tess2021175071901-s0040-0000000320525204-0211-s_lc.fits,,"Ricker, George"
320525204,tess2022138205153-s0052-0000000320525204-0224-s,264.961576963016,56.0789162515969,3,59718.134954560184,59742.576655625,mast:TESS/product/tess2022138205153-s0052-0000000320525204-0224-s_lc.fits,,"Ricker, George"
320525204,tess2024085201119-s0077-0000000320525204-0272-s,264.961576963016,56.0789162515969,3,60394.98536619213,60423.04921653935,mast:TESS/product/tess2024085201119-s0077-0000000320525204-0272-s_lc.fits,,"Ricker, George"
320525204,tess2024170053053-s0080-0000000320525204-0275-s,264.961576963016,56.0789162515969,3,60479.38834469907,60505.83673952546,mast:TESS/product/tess2024170053053-s0080-0000000320525204-0275-s_lc.fits,,"Ricker, George"
320525204,tess2021364111932-s0047-0000000320525204-0218-s,264.961576963016,56.0789162515969,3,59579.31216923611,59606.43886559028,mast:TESS/product/tess2021364111932-s0047-0000000320525204-0218-s_lc.fits,,"Ricker, George"
320525204,tess2022164095748-s0053-0000000320525204-0226-s,264.961576963016,56.0789162515969,3,59743.49609743056,59768.47927173611,mast:TESS/product/tess2022164095748-s0053-0000000320525204-0226-s_lc.fits,,"Ricker, George"
320525204,tess2024003055635-s0074-0000000320525204-0269-s,264.961576963016,56.0789162515969,3,60312.36186197917,60339.06773163194,mast:TESS/product/tess2024003055635-s0074-0000000320525204-0269-s_lc.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0026-0000001400770435,264.961576963016,56.0789162515969,3,58682.84769015046,59034.63517760417,mast:TESS/product/tess2019199201929-s0014-s0026-0000001400770435-00353_dvt.fits,,"Ricker, George"
320525204,tess2022273165103-s0057-0000000320525204-0245-s,264.961576963016,56.0789162515969,3,59852.852877743055,59881.6135578125,mast:TESS/product/tess2022273165103-s0057-0000000320525204-0245-s_lc.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0019-0000001400770435,264.961576963016,56.0789162515969,3,58682.84769015046,58840.64716033565,mast:TESS/product/tess2019199201929-s0014-s0019-0000001400770435-00280_dvt.fits,,"Ricker, George"
320525204,tess2019331140908-s0019-0000001400770435-0164-s,264.961576963016,56.0789162515969,3,58815.581860694445,58840.637438032405,mast:TESS/product/tess2019331140908-s0019-0000001400770435-0164-s_lc.fits,,"Ricker, George"
320525204,tess2019199201929-s0014-s0060-0000000320525204,264.961576963016,56.0789162515969,3,59390.14759255787,59962.07607449074,mast:TESS/product/tess2019199201929-s0014-s0060-0000000320525204-00692_dvt.fits,,"Ricker, George"
