2024-11-30 23:54:02,813 - INFO - Starting extraction process using index: data/negative_tics.csv
2024-11-30 23:54:02,821 - INFO - Loaded index CSV: data/negative_tics.csv
2024-11-30 23:54:02,855 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/66356824_1_LC.csv
2024-11-30 23:54:02,855 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/66356824_1_AP.npy
2024-11-30 23:54:02,881 - DEBUG - Loaded backend qtagg version 5.15.10.
2024-11-30 23:54:02,928 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2024-11-30 23:54:02,929 - DEBUG - findfont: score(FontEntry(fname='/home/maverick/anaconda3/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:57:29,003 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/73723286_4_AP.npy
2024-11-30 23:57:29,021 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710fe53d0>
2024-11-30 23:57:29,073 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/73723286_4_AP.png
2024-11-30 23:57:29,141 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/73723286_4_LCPlot.png
2024-11-30 23:57:29,173 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/147660201_4_LC.csv
2024-11-30 23:57:29,174 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/147660201_4_AP.npy
2024-11-30 23:57:29,190 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710fe6d20>
2024-11-30 23:57:29,239 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/147660201_4_AP.png
2024-11-30 23:57:29,323 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/147660201_4_LCPlot.png
2024-11-30 23:57:29,356 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/147660201_5_LC.csv
2024-11-30 23:57:29,357 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/147660201_5_AP.npy
2024-11-30 23:57:29,374 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718a4df70>
2024-11-30 23:57:29,424 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/147660201_5_AP.png
2024-11-30 23:57:29,498 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/147660201_5_LCPlot.png
2024-11-30 23:57:29,526 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/147660201_6_LC.csv
2024-11-30 23:57:29,528 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/147660201_6_AP.npy
2024-11-30 23:57:29,543 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077113b0140>
2024-11-30 23:57:29,603 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/147660201_6_AP.png
2024-11-30 23:57:29,693 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/147660201_6_LCPlot.png
2024-11-30 23:57:29,723 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/151959065_5_LC.csv
2024-11-30 23:57:29,724 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/151959065_5_AP.npy
2024-11-30 23:57:29,741 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710154170>
2024-11-30 23:57:29,788 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/151959065_5_AP.png
2024-11-30 23:57:29,871 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/151959065_5_LCPlot.png
2024-11-30 23:57:29,900 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/151959065_6_LC.csv
2024-11-30 23:57:29,902 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/151959065_6_AP.npy
2024-11-30 23:57:29,919 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771187fa10>
2024-11-30 23:57:29,968 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/151959065_6_AP.png
2024-11-30 23:57:30,057 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/151959065_6_LCPlot.png
2024-11-30 23:57:30,088 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/151959065_7_LC.csv
2024-11-30 23:57:30,089 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/151959065_7_AP.npy
2024-11-30 23:57:30,104 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077110f3110>
2024-11-30 23:57:30,153 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/151959065_7_AP.png
2024-11-30 23:57:30,238 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/151959065_7_LCPlot.png
2024-11-30 23:57:30,268 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/151959065_8_LC.csv
2024-11-30 23:57:30,270 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/151959065_8_AP.npy
2024-11-30 23:57:30,285 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077110f01a0>
2024-11-30 23:57:30,334 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/151959065_8_AP.png
2024-11-30 23:57:30,432 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/151959065_8_LCPlot.png
2024-11-30 23:57:30,462 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/339636032_6_LC.csv
2024-11-30 23:57:30,463 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/339636032_6_AP.npy
2024-11-30 23:57:30,478 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077115be990>
2024-11-30 23:57:30,533 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/339636032_6_AP.png
2024-11-30 23:57:30,684 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/339636032_6_LCPlot.png
2024-11-30 23:57:30,713 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/339636032_7_LC.csv
2024-11-30 23:57:30,714 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/339636032_7_AP.npy
2024-11-30 23:57:30,729 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077113349e0>
2024-11-30 23:57:30,778 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/339636032_7_AP.png
2024-11-30 23:57:30,881 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/339636032_7_LCPlot.png
2024-11-30 23:57:30,910 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/339636032_8_LC.csv
2024-11-30 23:57:30,911 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/339636032_8_AP.npy
2024-11-30 23:57:30,932 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077115372f0>
2024-11-30 23:57:30,986 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/339636032_8_AP.png
2024-11-30 23:57:31,073 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/339636032_8_LCPlot.png
2024-11-30 23:57:31,102 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/339636032_9_LC.csv
2024-11-30 23:57:31,103 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/339636032_9_AP.npy
2024-11-30 23:57:31,118 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077185d2bd0>
2024-11-30 23:57:31,164 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/339636032_9_AP.png
2024-11-30 23:57:31,255 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/339636032_9_LCPlot.png
2024-11-30 23:57:31,284 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/339636032_10_LC.csv
2024-11-30 23:57:31,285 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/339636032_10_AP.npy
2024-11-30 23:57:31,300 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711442b10>
2024-11-30 23:57:31,349 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/339636032_10_AP.png
2024-11-30 23:57:31,441 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/339636032_10_LCPlot.png
2024-11-30 23:57:31,475 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/445822015_1_LC.csv
2024-11-30 23:57:31,477 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/445822015_1_AP.npy
2024-11-30 23:57:31,492 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707711079850>
2024-11-30 23:57:31,541 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/445822015_1_AP.png
2024-11-30 23:57:31,638 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/445822015_1_LCPlot.png
2024-11-30 23:57:31,668 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/445822015_2_LC.csv
2024-11-30 23:57:31,669 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/445822015_2_AP.npy
2024-11-30 23:57:31,687 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077113e0da0>
2024-11-30 23:57:31,740 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/445822015_2_AP.png
2024-11-30 23:57:31,831 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/445822015_2_LCPlot.png
2024-11-30 23:57:31,862 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/101497191_1_LC.csv
2024-11-30 23:57:31,863 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/101497191_1_AP.npy
2024-11-30 23:57:31,880 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077113852e0>
2024-11-30 23:57:31,927 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/101497191_1_AP.png
2024-11-30 23:57:32,008 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/101497191_1_LCPlot.png
2024-11-30 23:57:32,041 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/101497191_2_LC.csv
2024-11-30 23:57:32,043 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/101497191_2_AP.npy
2024-11-30 23:57:32,058 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710fe4bf0>
2024-11-30 23:57:32,117 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/101497191_2_AP.png
2024-11-30 23:57:32,202 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/101497191_2_LCPlot.png
2024-11-30 23:57:32,233 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/101497191_3_LC.csv
2024-11-30 23:57:32,234 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/101497191_3_AP.npy
2024-11-30 23:57:32,249 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771156f800>
2024-11-30 23:57:32,296 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/101497191_3_AP.png
2024-11-30 23:57:32,429 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/101497191_3_LCPlot.png
2024-11-30 23:57:32,462 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/156991337_4_LC.csv
2024-11-30 23:57:32,464 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/156991337_4_AP.npy
2024-11-30 23:57:32,480 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077188e12e0>
2024-11-30 23:57:32,532 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/156991337_4_AP.png
2024-11-30 23:57:32,607 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/156991337_4_LCPlot.png
2024-11-30 23:57:32,637 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/156991337_5_LC.csv
2024-11-30 23:57:32,638 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/156991337_5_AP.npy
2024-11-30 23:57:32,656 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771187d190>
2024-11-30 23:57:32,704 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/156991337_5_AP.png
2024-11-30 23:57:32,769 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/156991337_5_LCPlot.png
2024-11-30 23:57:32,797 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/156991337_6_LC.csv
2024-11-30 23:57:32,798 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/156991337_6_AP.npy
2024-11-30 23:57:32,816 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771134f3b0>
2024-11-30 23:57:32,865 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/156991337_6_AP.png
2024-11-30 23:57:32,934 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/156991337_6_LCPlot.png
2024-11-30 23:57:32,962 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/320417762_6_LC.csv
2024-11-30 23:57:32,963 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/320417762_6_AP.npy
2024-11-30 23:57:32,978 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771867f470>
2024-11-30 23:57:33,031 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/320417762_6_AP.png
2024-11-30 23:57:33,137 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/320417762_6_LCPlot.png
2024-11-30 23:57:33,167 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/320417762_7_LC.csv
2024-11-30 23:57:33,168 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/320417762_7_AP.npy
2024-11-30 23:57:33,183 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718aac9b0>
2024-11-30 23:57:33,232 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/320417762_7_AP.png
2024-11-30 23:57:33,328 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/320417762_7_LCPlot.png
2024-11-30 23:57:33,356 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/320417762_8_LC.csv
2024-11-30 23:57:33,357 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/320417762_8_AP.npy
2024-11-30 23:57:33,372 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707718610470>
2024-11-30 23:57:33,422 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/320417762_8_AP.png
2024-11-30 23:57:33,503 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/320417762_8_LCPlot.png
2024-11-30 23:57:33,534 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/320417762_9_LC.csv
2024-11-30 23:57:33,535 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/320417762_9_AP.npy
2024-11-30 23:57:33,551 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771156dd90>
2024-11-30 23:57:33,598 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/320417762_9_AP.png
2024-11-30 23:57:33,690 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/320417762_9_LCPlot.png
2024-11-30 23:57:33,720 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/320417762_10_LC.csv
2024-11-30 23:57:33,721 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/320417762_10_AP.npy
2024-11-30 23:57:33,738 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710fe7da0>
2024-11-30 23:57:33,793 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/320417762_10_AP.png
2024-11-30 23:57:33,889 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/320417762_10_LCPlot.png
2024-11-30 23:57:33,918 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/458589703_5_LC.csv
2024-11-30 23:57:33,919 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/458589703_5_AP.npy
2024-11-30 23:57:33,936 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771113cfe0>
2024-11-30 23:57:33,985 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/458589703_5_AP.png
2024-11-30 23:57:34,132 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/458589703_5_LCPlot.png
2024-11-30 23:57:34,164 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/458589703_6_LC.csv
2024-11-30 23:57:34,166 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/458589703_6_AP.npy
2024-11-30 23:57:34,183 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077100df770>
2024-11-30 23:57:34,230 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/458589703_6_AP.png
2024-11-30 23:57:34,335 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/458589703_6_LCPlot.png
2024-11-30 23:57:34,364 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/458589703_7_LC.csv
2024-11-30 23:57:34,365 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/458589703_7_AP.npy
2024-11-30 23:57:34,381 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x707710090140>
2024-11-30 23:57:34,429 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/458589703_7_AP.png
2024-11-30 23:57:34,502 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/458589703_7_LCPlot.png
2024-11-30 23:57:34,531 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/458589703_8_LC.csv
2024-11-30 23:57:34,533 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/458589703_8_AP.npy
2024-11-30 23:57:34,548 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077118d91f0>
2024-11-30 23:57:34,600 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/458589703_8_AP.png
2024-11-30 23:57:34,697 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/458589703_8_LCPlot.png
2024-11-30 23:57:34,734 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/55383975_6_LC.csv
2024-11-30 23:57:34,735 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/55383975_6_AP.npy
2024-11-30 23:57:34,753 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x70771187d490>
2024-11-30 23:57:34,801 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/55383975_6_AP.png
2024-11-30 23:57:34,885 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/55383975_6_LCPlot.png
2024-11-30 23:57:34,918 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/55383975_7_LC.csv
2024-11-30 23:57:34,919 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/55383975_7_AP.npy
2024-11-30 23:57:34,935 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077188e1580>
2024-11-30 23:57:34,985 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/55383975_7_AP.png
2024-11-30 23:57:35,093 - INFO - Saved light curve plot to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT_plots/55383975_7_LCPlot.png
2024-11-30 23:57:35,127 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/55383975_8_LC.csv
2024-11-30 23:57:35,129 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/55383975_8_AP.npy
2024-11-30 23:57:35,145 - DEBUG - locator: <matplotlib.ticker.AutoLocator object at 0x7077185d02c0>
2024-11-30 23:57:35,192 - INFO - Saved aperture mask PNG to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_IMG/55383975_8_AP.png
